VAR3	StepID	x	y	finalcl	STEPLENGTH	TURNANGLE	BEARING	BRGPREV	NETDISP	arrival_bearing	next_bearing	bearing2targetmead	dist2targetmead	observed	landcover	bearing2pixel	bearing2gap	dist2gap	strata	Xdp	Xtm	XtmDtm_0	XtmDtm_pos0_5	XtmDtm_neg0_5	Xcg	XcgDcg_0	XcgDcg_pos0_5	XcgDcg_neg0_5	conifer	decid	meadow
162	73	387720.305	5955701.863	0	9.219327995	-24.6357	148.7020594	173.3378435	701.7782483	-1.454519848	-1.024543738	-0.742383935	38.7447339	1	4	-0.785398163	0.530456962	144.5611902	1318	0.784366785	0.999075031	0.999075031	6.218769305	0.160506182	0.252188511	0.252188511	3.032153303	0.020974878	0	1	0
162	74	387725.0943	5955693.985	0	10	-21.075	127.6269651	148.7020594	710.8467533	-1.024543738	-0.656714453	-0.656714453	30.00000045	1	4	-0.785398163	0.594201348	144.7094741	1319	0.971540719	0.991731671	0.991731671	5.431938111	0.181064601	0.190034038	0.190034038	2.286019227	0.015797302	0	1	0
162	75	387733.0143	5955687.88	0	10	0	127.6269651	127.6269651	719.4023861	-0.656714453	-0.656714453	-0.656714453	20.0000003	1	4	-0.785398163	0.661156769	141.8828563	1320	0.991731671	0.991731671	0.991731671	4.435158896	0.221757941	0.123922011	0.123922011	1.476091952	0.010403596	0	1	0
162	76	387740.9344	5955681.774	0	10	2.00E-10	127.6269651	127.6269651	727.9948349	-0.656714453	-0.656714453	-0.656714453	10.00000015	1	7	-0.785398163	0.730508794	139.716348	1321	0.991731671	0.991731671	0.991731671	3.136130931	0.313613088	0.054861812	0.054861812	0.648475775	0.004641374	0	0	1
163	2	385156.4572	5964448.822	0	10	0	354.657716	354.657716	10	1.664036701	1.664036794	0.9817395	89.46569626	1	4	1.570796327	0.778733102	250.8313896	1325	0.995656265	0.831465054	0.831465054	7.864520957	0.087905435	0.7023782	0.7023782	11.12402525	0.044348617	0	1	0
163	3	385155.5262	5964458.778	0	9.959488182	6.263984	0.921700128	354.657716	20	1.664036794	1.554709566	0.904714311	81.9474087	1	4	1.570796327	0.747082963	244.62336	1327	0.995656256	0.786248657	0.786248657	7.117500871	0.086854496	0.6795015	0.6795015	10.62770236	0.043445166	0	1	0
163	4	385155.6864	5964468.736	0	10	4.248689	5.170389586	0.921700128	29.91976774	1.554709566	1.480555991	0.823464128	74.26378734	1	4	1.570796327	-0.068809017	199.7863948	1328	0.999870611	0.73350474	0.73350474	6.321082686	0.085116622	-0.068754732	-0.068754732	-0.971819362	-0.004864292	0	1	0
163	5	385156.5876	5964478.696	0	9.588370845	14.62999	19.80038239	5.170389586	39.83868343	1.480555991	1.225214389	0.731657671	66.62665073	1	4	1.570796327	-0.118862867	199.8223621	1329	0.995931103	0.668103972	0.668103972	5.453408678	0.08185026	-0.118583174	-0.118583174	-1.676274413	-0.008388823	0	1	0
163	6	385159.8356	5964487.717	0	10	18.59367	38.394059	19.80038239	48.91338867	1.225214389	0.900693683	0.653740936	58.3596828	1	4	0.785398163	-0.16609403	197.8877528	1330	0.904829925	0.991345699	0.991345699	7.573237698	0.129768315	0.580468669	0.580468669	8.165602632	0.04126381	0	1	0
163	7	385166.0462	5964495.555	0	10	0	38.394059	38.394059	57.34703917	0.900693683	0.900693683	0.603549888	48.72442256	1	4	0.785398163	-0.211419912	193.2568395	1331	0.993360831	0.983511116	0.983511116	6.865190985	0.140898355	0.542977063	0.542977063	7.54829597	0.039058364	0	1	0
163	8	385172.2569	5964503.392	0	9.858122744	4.051038	42.44509742	38.394059	66.2181713	0.900693683	0.82998966	0.528926064	39.27195145	1	4	0.785398163	-0.258868283	189.0419249	1332	0.993360831	0.967290917	0.967290917	6.061754601	0.154353282	0.502536259	0.502536259	6.909497568	0.03655008	0	1	0
163	9	385178.91	5964510.667	0	10	22.8416	65.28670586	42.44509742	74.95790058	0.82998966	0.431328477	0.431328188	29.99999675	1	4	0.785398163	-0.306185554	184.6794108	1333	0.999005964	0.937969351	0.937969351	5.137469439	0.171249	0.461080621	0.461080621	6.265938232	0.033928732	0	1	0
163	10	385187.9941	5964514.848	0	10	0	65.28670586	65.28670586	81.91503546	0.431328477	0.43132761	0.431328044	19.99999613	1	4	0.785398163	-0.344099333	177.4054759	1334	0.937969451	0.937969301	0.937969301	4.19472583	0.209736332	0.427114225	0.427114225	5.688890126	0.032067162	0	1	0
163	11	385197.0782	5964519.028	0	10	0	65.28670586	65.28670586	89.45087596	0.43132761	0.431328477	0.431328477	10.00000061	1	4	0.785398163	-0.38518997	170.4080985	1326	0.937969151	0.937969451	0.937969451	2.966119932	0.296611975	0.389610092	0.389610092	5.085987792	0.029845928	0	1	0
164	2	385215.1757	5964467.225	0	10	-10.7992	215.4785887	226.2778087	9.96800902	-2.378496647	-2.19001422	-1.998472179	69.53619464	1	4	-2.35619449	-2.30439286	164.5530078	1336	0.999751317	0.936696767	0.936696767	7.810961213	0.112329431	0.998658596	0.998658596	12.81061433	0.077850989	0	1	0
164	3	385209.3717	5964459.082	0	9.960343515	-2.00908	213.4695037	215.4785887	19.87940331	-2.19001422	-2.154949567	-1.966604873	59.74940785	1	4	-2.35619449	-2.311774092	154.6225566	1337	0.986223806	0.925065005	0.925065005	7.150543527	0.119675555	0.999013576	0.999013576	12.42246595	0.08034058	0	1	0
164	4	385203.8787	5964450.773	0	10	-12.9288	200.5406396	213.4695037	29.78442814	-2.154949567	-1.92929799	-1.929298111	50.00000236	1	4	-1.570796327	-2.322518139	144.7928048	1338	0.834179367	0.936423556	0.936423556	6.62151462	0.132430286	0.730514131	0.730514131	8.790267912	0.060709287	0	1	0
164	5	385200.3699	5964441.409	0	10	0	200.5406396	200.5406396	39.42198275	-1.92929799	-1.929298341	-1.929298142	39.99999807	1	4	-1.570796327	-2.350776788	135.6101431	1339	0.936423598	0.936423545	0.936423545	5.922462372	0.148061566	0.710927279	0.710927279	8.278873865	0.061049076	0	1	0
164	6	385196.8612	5964432.045	0	10	3.10E-10	200.5406396	200.5406396	49.20440314	-1.929298341	-1.929297896	-1.929298076	30.00000315	1	4	-1.570796327	-2.383109968	126.5514417	1340	0.936423475	0.936423568	0.936423568	5.129003387	0.170966762	0.687820849	0.687820849	7.737646488	0.061142302	0	1	0
164	7	385193.3525	5964422.68	0	10	3.10E-10	200.5406396	200.5406396	59.05974816	-1.929297896	-1.929298341	-1.929298165	19.99999921	1	4	-1.570796327	-2.420382731	117.6453241	1341	0.936423631	0.936423537	0.936423537	4.187813286	0.209390673	0.660293816	0.660293816	7.161839189	0.060876531	0	1	0
164	8	385189.8438	5964413.316	0	10	3.10E-10	200.5406396	200.5406396	68.95675759	-1.929298341	-1.92929799	-1.92929799	10.00000429	1	6	-1.570796327	-2.46368879	108.9292364	1342	0.936423475	0.936423598	0.936423598	2.961232061	0.296123079	0.627161745	0.627161745	6.545635077	0.060090709	0	0	0
165	2	385225.0212	5964414.856	0	9.985320582	0.479625	231.5932812	231.1136556	10	-2.46289757	-2.471268743	-2.640599089	39.29300142	1	4	-2.35619449	-2.614491415	138.8701653	1344	0.994312626	0.959828884	0.959828884	6.016603845	0.153121513	0.966826404	0.966826404	11.3933904	0.082043471	0	1	0
165	3	385217.1965	5964408.653	0	10	19.90665	251.4999364	231.5932812	19.98514553	-2.471268743	-2.818706303	-2.697675281	29.49852639	1	4	3.141592654	-2.625540445	128.9949551	1345	0.783620481	0.903076162	0.903076162	4.904836548	0.166273952	0.869773991	0.869773991	9.87854039	0.076580827	0	1	0
165	4	385207.7132	5964405.48	0	10	-1.10E-10	251.4999364	251.4999364	29.57452954	-2.818706303	-2.818705355	-2.636064369	19.60888679	1	4	3.141592654	-2.609434667	119.1964024	1346	0.948323516	0.874918764	0.874918764	3.87430851	0.197579218	0.861714128	0.861714128	9.40794538	0.078928098	0	1	0
165	5	385198.23	5964402.306	0	9.942512748	-20.9903	230.5096345	251.4999364	39.36876368	-2.818705355	-2.452355379	-2.452355379	9.942515049	1	7	-2.35619449	-2.590449846	109.4342954	1347	0.89493498	0.995380103	0.995380103	3.138608047	0.315675464	0.972687457	0.972687457	10.17536598	0.09298151	0	0	1
166	2	385266.564	5964397.405	0	10	-1.40E-10	245.3975087	245.3975087	10	-2.71219847	-2.712197561	-2.662389282	78.53675066	1	6	-2.35619449	-2.82793847	169.8506143	1349	0.937297043	0.953487484	0.953487484	8.449897896	0.107591641	0.890777108	0.890777108	11.60920844	0.068349523	0	0	0
166	3	385257.4718	5964393.242	0	10	-1.40E-10	245.3975087	245.3975087	20	-2.712197561	-2.71219847	-2.655126343	68.55095772	1	6	-2.35619449	-2.835159736	159.9216863	1350	0.937297359	0.955651603	0.955651603	7.91236578	0.115423125	0.887472276	0.887472276	11.22298739	0.070178021	0	0	0
166	4	385248.3797	5964389.079	0	10	-5.13E+00	245.3975087	245.3975087	30	-2.71219847	-2.71219847	-2.645387224	58.57001854	1	4	-2.35619449	-2.843336482	150.0022044	1351	0.937297043	0.958474403	0.958474403	7.335305396	0.125239936	0.883674306	0.883674306	10.82283526	0.072151175	0	1	0
166	5	385239.2875	5964384.916	0	9.98121295	-8.76362	236.6338827	245.3975087	40	-2.71219847	-2.559243777	-2.631648977	48.59691639	1	4	-2.35619449	-2.852670514	140.0941713	1352	0.937297043	0.962301684	0.962301684	6.708348283	0.138040616	0.879266593	0.879266593	10.40712105	0.07428661	0	1	0
166	6	385230.9514	5964379.426	0	10	-1.40601	235.2278723	236.6338827	49.88786865	-2.559243777	-2.534704603	-2.650332773	38.64859926	1	4	-2.35619449	-2.874782109	130.5714884	1353	0.979456223	0.957052323	0.957052323	5.949802649	0.153946139	0.868520098	0.868520098	9.924395203	0.076007368	0	1	0
166	7	385222.7372	5964373.723	0	10	1.90E-10	235.2278723	235.2278723	59.79795186	-2.534704603	-2.534704546	-2.6904885	28.73854103	1	4	-2.35619449	-2.902309296	121.1901128	1354	0.984109335	0.944642182	0.944642182	5.064069915	0.176211795	0.854548824	0.854548824	9.40741874	0.077625299	0	1	0
166	8	385214.5229	5964368.02	0	10	4.76E-09	235.2278723	235.2278723	69.73371248	-2.534704546	-2.534704603	-2.772571713	18.92335333	1	4	-2.35619449	-2.934426533	111.9159217	1355	0.984109345	0.91456017	0.91456017	3.978426444	0.210238977	0.837430225	0.837430225	8.859201294	0.079159436	0	1	0
166	9	385206.3086	5964362.317	0	9.501727247	27.98718	263.2150619	235.2278723	79.68554614	-2.534704603	-3.023173348	-3.023173348	9.501727169	1	6	3.141592654	-2.972299961	102.7779324	1356	0.821426781	0.992996624	0.992996624	3.060899356	0.322141365	0.985704184	0.985704184	9.99301498	0.097229189	0	0	0
167	2	385488.7321	5964570.298	0	10	5.29E-09	102.0865171	102.0865171	10	-0.210949072	-0.210949051	0.030765626	77.45481552	1	6	0	-1.075637235	244.6861259	1358	0.977832631	0.999526775	0.999526775	8.796676976	0.113571725	0.475171641	0.475171641	7.432846874	0.030377067	0	0	0
167	3	385498.5104	5964568.204	0	9.599789412	-6.54873	95.53778344	102.0865171	20	-0.210949051	-0.096652531	0.066084307	67.7878014	1	6	0	-1.10757018	238.3188502	1361	0.977832635	0.997817227	0.997817227	8.215363265	0.121192355	0.446836589	0.446836589	6.898075205	0.028944732	0	0	0
167	4	385508.0654	5964567.277	0	10	-39.284	56.25375184	95.53778344	29.55743678	-0.096652531	0.588982482	0.09274963	58.33558694	1	4	0.785398163	0.912772062	338.3745549	1362	0.635569256	0.769557422	0.769557422	5.877705431	0.100756772	0.991898907	0.991898907	18.24594075	0.053922319	0	1	0
167	5	385516.3805	5964572.833	0	10	4.62E-09	56.25375185	56.25375184	37.42929364	0.588982482	0.588983369	-0.00306008	49.77002403	1	4	0.785398163	0.92244543	328.9095822	1363	0.980772375	0.704939671	0.704939671	4.973199446	0.099923589	0.990623713	0.990623713	17.96581745	0.05462236	0	1	0
167	6	385524.6955	5964578.388	0	10	-4.62E+00	56.25375184	56.25375185	46.13308981	0.588983369	0.588983314	-0.136819167	41.84578718	1	4	0.785398163	0.932690983	319.4772015	1364	0.980772548	0.604054557	0.604054557	3.907527436	0.093379231	0.98917201	0.98917201	17.6803865	0.055341622	0	1	0
167	7	385533.0106	5964583.943	0	10	4.62E-09	56.25375185	56.25375184	55.27722794	0.588983314	0.588983314	-0.327606816	35.00120669	1	4	0.785398163	0.94355871	310.0803942	1365	0.980772537	0.441967957	0.441967957	2.61476277	0.074704932	0.987518671	0.987518671	17.3893148	0.05608002	0	1	0
167	8	385541.3256	5964589.498	0	10	-4.81E+00	56.25375184	56.25375185	64.675203	0.588983314	0.588982482	-0.595440451	29.98498099	1	4	0.785398163	0.955104236	300.7224959	1366	0.980772537	0.188817368	0.188817368	1.03393641	0.03448181	0.985634452	0.985634452	17.09223416	0.056837232	0	1	0
167	9	385549.6407	5964595.053	0	10	4.99E-09	56.25375185	56.25375184	74.23066641	0.588982482	0.588983314	-0.935067893	27.80491511	1	4	0.785398163	0.967389647	291.4072632	1367	0.980772375	-0.149111563	-0.149111563	-0.78627073	-0.02827812	0.983485208	0.983485208	16.78873671	0.057612623	0	1	0
167	10	385557.9558	5964600.608	0	9.121255175	104.5993	160.8530978	56.25375185	83.88981934	0.588983314	-1.236619649	-1.285392652	29.10546186	1	4	-1.570796327	-2.462933886	247.8827729	1368	-0.555515929	0.959548078	0.959548078	5.176711803	0.177860493	0.627749553	0.627749553	9.883473116	0.039871561	0	1	0
167	11	385560.9475	5964591.992	0	10	4.068535	164.9216329	160.8530978	84.30378933	-1.236619649	-1.307629255	-1.307629207	20.0000015	1	4	-1.570796327	-1.38701161	241.0511552	1359	0.944680673	0.965570928	0.965570928	4.318164625	0.215908215	0.983159072	0.983159072	15.26435295	0.063324123	0	1	0
167	12	385563.5489	5964582.336	0	10	0	164.9216329	164.9216329	85.17757798	-1.307629255	-1.307629158	-1.307629158	10.00000088	1	7	-1.570796327	-1.390443227	231.0840064	1360	0.96557094	0.965570915	0.965570915	3.053403469	0.30534032	0.983780416	0.983780416	14.95488636	0.064716233	0	0	1
169	2	385269.9767	5964399.152	0	10	-3.20E-10	193.0105538	193.0105538	10	-1.797873214	-1.797873536	-1.856445107	173.9421736	1	4	-1.570796327	-2.82443416	173.6367433	1370	0.974328638	0.959479041	0.959479041	12.65429454	0.072750008	0.311868035	0.311868035	4.109525506	0.023667373	0	1	0
169	3	385267.7254	5964389.408	0	10	-3.20E-10	193.0105538	193.0105538	20	-1.797873536	-1.797873214	-1.860015371	163.9603727	1	4	-1.570796327	-2.875175758	168.6762022	1381	0.974328566	0.958466899	0.958466899	12.27288225	0.074852735	0.26327644	0.26327644	3.419313364	0.020271463	0	1	0
169	4	385265.4741	5964379.665	0	10	-6.50E-10	193.0105538	193.0105538	30	-1.797873214	-1.797873214	-1.864048491	153.9809233	1	4	-1.570796327	-2.928844321	164.1755254	1382	0.974328638	0.957308846	0.957308846	11.87915453	0.077146924	0.211147063	0.211147063	2.705448382	0.016478999	0	1	0
169	5	385263.2228	5964369.922	0	9.994785268	7.716529	200.7270835	193.0105538	40	-1.797873214	-1.932552288	-1.868640523	144.0043257	1	4	-1.570796327	-2.98536481	160.1734848	1383	0.974328638	0.955971352	0.955971352	11.47182853	0.079663083	0.155593106	0.155593106	1.969181117	0.012294052	0	1	0
169	6	385259.6854	5964360.574	0	10	0.443138	201.1702217	200.7270835	49.922319	-1.932552288	-1.940286563	-1.863877821	134.0314674	1	4	-1.570796327	-3.041249054	155.4674759	1384	0.935276801	0.957358167	0.957358167	11.08352315	0.08269344	0.100175293	0.100175293	1.249051648	0.008034167	0	1	0
169	7	385256.074	5964351.249	0	10	0	201.1702217	201.1702217	59.86675847	-1.940286563	-1.940286295	-1.857724911	124.0629991	1	4	-1.570796327	-3.100253124	151.2032265	1385	0.932511563	0.959117632	0.959117632	10.6829947	0.086109435	0.041327756	0.041327756	0.508185595	0.003360944	0	1	0
169	8	385252.4626	5964341.924	0	10	0	201.1702217	201.1702217	69.82706929	-1.940286295	-1.940286295	-1.850497186	114.1000383	1	4	-1.570796327	3.120734599	147.4947282	1386	0.93251166	0.961138064	0.961138064	10.266648	0.089979356	-0.020856542	-0.020856542	-0.253297296	-0.001717331	0	1	0
169	9	385248.8512	5964332.599	0	10	0	201.1702217	201.1702217	79.79730848	-1.940286295	-1.940286563	-1.841887041	104.1441784	1	4	-1.570796327	3.124900918	143.8712868	1387	0.93251166	0.963479395	0.963479395	9.832408881	0.094411508	-0.016690961	-0.016690961	-0.200201994	-0.001391535	0	1	0
169	10	385245.2398	5964323.274	0	10	3.10E-10	201.1702217	201.1702217	89.7741682	-1.940286563	-1.940286295	-1.831457641	94.19768066	1	4	-1.570796327	3.058169542	140.7292588	1388	0.932511563	0.966219756	0.966219756	9.377693148	0.099553334	-0.083326382	-0.083326382	-0.988495568	-0.007024094	0	1	0
169	11	385241.6284	5964313.948	0	10	-3.10E-10	201.1702217	201.1702217	99.75566206	-1.940286295	-1.940286295	-1.818567532	84.26383732	1	4	-1.570796327	2.98871583	138.2407367	1371	0.93251166	0.969461427	0.969461427	8.899203757	0.105611186	-0.15228203	-0.15228203	-1.790468468	-0.012951815	0	1	0
169	12	385238.017	5964304.623	0	9.976376967	-9.09105	192.079162	201.1702217	109.7405255	-1.940286295	-1.781617467	-1.802235646	74.34773475	1	4	-1.570796327	2.945622109	156.0030778	1372	0.93251166	0.973337254	0.973337254	8.392613371	0.112883243	-0.194718594	-0.194718594	-2.432058454	-0.015589811	0	1	0
169	13	385235.9294	5964294.868	0	10	-1.70437	190.374787	192.079162	119.6653626	-1.781617467	-1.751870577	-1.80543074	64.37381101	1	4	-1.570796327	-0.850513453	226.0024962	1373	0.97785941	0.972599401	0.972599401	7.803485144	0.121221426	0.751619176	0.751619176	11.29937624	0.049996688	0	1	0
169	14	385234.1285	5964285.031	0	10	3.30E-10	190.374787	190.374787	129.5908802	-1.751870577	-1.751870478	-1.81527348	54.39078369	1	4	-1.570796327	-0.814851575	219.9368714	1374	0.983650803	0.970264012	0.970264012	7.155707528	0.13156103	0.72762379	0.72762379	10.79085636	0.049063426	0	1	0
169	15	385232.3276	5964275.195	0	9.48149632	-9.32959	181.0451944	190.374787	139.5270348	-1.751870478	-1.589038358	-1.829539411	44.4153944	1	4	-1.570796327	-0.777217941	214.1665854	1375	0.98365082	0.966712343	0.966712343	6.442642384	0.145054265	0.701298897	0.701298897	10.26311066	0.047921157	0	1	0
169	16	385232.1547	5964265.715	0	10	-36.1306	144.9145295	181.0451944	148.6823084	-1.589038358	-0.958439681	-1.893598032	35.27915529	1	4	-0.785398163	-0.744099851	207.7555503	1376	0.694090783	0.446273171	0.446273171	2.650695662	0.075134896	0.999147346	0.999147346	14.40143792	0.069319149	0	1	0
169	17	385237.9027	5964257.532	0	10	5.50E-10	144.9145295	144.9145295	155.2063837	-0.958439681	-0.958439025	-2.161261257	30.42565316	1	4	-0.785398163	-0.733356866	197.9958018	1377	0.985065638	0.193701034	0.193701034	1.068444316	0.035116561	0.998646157	0.998646157	14.05204805	0.070971444	0	1	0
169	18	385243.6506	5964249.349	0	8.511662428	80.47333	225.3878635	144.9145295	162.0852068	-0.958439025	-2.36296341	-2.495963537	28.40462071	1	4	-2.35619449	2.58822591	162.9726912	1378	0.172178589	0.990248198	0.990248198	5.277625359	0.185801649	0.229954977	0.229954977	2.93562267	0.018012973	0	1	0
169	19	385237.5914	5964243.371	0	10	10.85557	236.2434348	225.3878635	169.1089541	-2.36296341	-2.552429894	-2.552429451	20.00000002	1	4	-2.35619449	2.536890839	161.1716859	1379	0.999977091	0.980807628	0.980807628	4.386305058	0.219315253	0.179714628	0.179714628	2.281538507	0.014155951	0	1	0
169	20	385229.2773	5964237.815	0	10	0	236.2434348	236.2434348	176.3896195	-2.552429894	-2.552429007	-2.552429007	10.00000237	1	7	-2.35619449	2.477921111	157.7652224	1380	0.980807541	0.980807714	0.980807714	3.10158669	0.310158596	0.121426232	0.121426232	1.525169654	0.009667338	0	0	1
172	2	385548.618	5964663.297	0	9.999984568	0.880647	77.8183893	76.93774218	10	0.227979713	0.212609447	0.693716609	79.88183291	1	4	0	0.801135204	239.0916785	1390	0.974124988	0.768874934	0.768874934	6.871945608	0.086026389	0.695891915	0.695891915	10.76029112	0.045004875	0	1	0
172	3	385558.3929	5964665.407	0	9.942115895	35.44687	113.2652641	77.8183893	19.99939396	0.212609447	-0.406056176	0.758786503	71.1676266	1	4	-0.785398163	0.825185892	230.8408508	1393	0.541977771	0.02660852	0.02660852	0.224471886	0.003154129	-0.039777232	-0.039777232	-0.60435329	-0.002618052	0	1	0
172	4	385567.5265	5964661.48	0	10	1.041079	114.3063438	113.2652641	28.65318257	-0.406056176	-0.424225489	0.893800027	67.85908394	1	4	-0.785398163	0.866363663	227.7224979	1394	0.928908505	-0.108189684	-0.108189684	-0.891230103	-0.013133542	-0.080877069	-0.080877069	-1.220473548	-0.005359477	0	1	0
172	5	385576.6401	5964657.364	0	9.542003617	-17.9742	96.33211857	114.3063438	37.94153352	-0.424225489	-0.110516132	1.040871396	66.07148305	1	6	0	0.909056903	225.1621225	1395	0.911357807	0.505468569	0.505468569	4.108669264	0.062185213	0.614490055	0.614490055	9.22067098	0.040951253	0	0	0
172	6	385586.1239	5964656.312	0	9.223466942	-33.583	62.74905344	96.33211857	47.48283634	-0.110516132	0.475618677	1.180109081	62.79349301	1	6	0.785398163	0.94596107	220.3146997	1396	0.624805213	0.923107767	0.923107767	7.31492245	0.116491727	0.987137446	0.987137446	14.65208279	0.066505244	0	0	0
172	7	385594.3237	5964660.535	0	9.177748273	-43.5778	19.17117979	62.74905344	55.44914601	0.475618677	1.236196295	1.286820583	56.08477421	1	4	1.570796327	0.965666862	212.1339659	1397	0.457888545	0.959949126	0.959949126	7.189036781	0.128181612	0.822428456	0.822428456	11.97852198	0.05646678	0	1	0
172	8	385597.3376	5964669.204	0	8.904336667	-29.2904	349.8807369	19.17117979	59.02843926	1.236196295	1.747410879	1.296718614	46.92107833	1	4	1.570796327	0.953602527	203.3048078	1398	0.944541731	0.962675233	0.962675233	6.594225445	0.140538659	0.815505751	0.815505751	11.62788834	0.05719436	0	1	0
172	9	385595.7731	5964677.97	0	9.775161223	50.16341	40.04415622	349.8807369	59.36244056	1.747410879	0.871893705	1.19735433	39.09873651	1	4	0.785398163	0.921395098	197.1639198	1399	0.571870026	0.916339323	0.916339323	5.729776545	0.146546335	0.990766661	0.990766661	13.91185704	0.070559852	0	1	0
172	10	385602.0622	5964685.453	0	10	-24.6277	15.41641854	40.04415622	67.73871284	0.871893705	1.30172897	1.30172909	30.00000183	1	4	1.570796327	0.92397612	187.401359	1400	0.765548677	0.964019274	0.964019274	5.280151186	0.176005029	0.798004138	0.798004138	10.92424701	0.058293318	0	1	0
172	11	385604.7205	5964695.093	0	10	0	15.41641854	15.41641854	74.12972248	1.30172897	1.301729332	1.301729151	20.00000435	1	4	1.570796327	0.903270526	178.1445892	1391	0.964019242	0.96401929	0.96401929	4.311225799	0.215561243	0.785355708	0.785355708	10.48220678	0.058841006	0	1	0
172	12	385607.3788	5964704.733	0	10	3.20E-10	15.41641854	15.41641854	81.25206639	1.301729332	1.30172897	1.30172897	9.999997486	1	4	1.570796327	0.880306278	168.9725346	1392	0.964019339	0.964019242	0.964019242	3.048496131	0.30484969	0.770933988	0.770933988	10.02132743	0.059307434	0	1	0
173	2	389845.0567	5950668.438	0	10	0	162.970727	162.970727	10	-1.273579712	-1.273579323	-1.864256253	171.3728295	1	4	-1.570796327	-0.813713023	87.27856106	1402	0.956155334	0.957248768	0.957248768	12.53129056	0.073122972	0.726842299	0.726842299	6.790378493	0.07780122	0	1	0
173	3	389847.9853	5950658.876	0	10	-3.20E-10	162.970727	162.970727	20	-1.273579323	-1.273579419	-1.898395975	163.162268	1	4	-1.570796327	-0.757103159	78.4431035	1412	0.95615522	0.946817435	0.946817435	12.09417123	0.074123579	0.686818823	0.686818823	6.083024598	0.077546965	0	1	0
173	4	389850.9139	5950649.315	0	9.880908664	3.006494	165.977222	162.970727	30	-1.273579419	-1.326052568	-1.936104145	155.1618654	1	4	-1.570796327	-0.686420111	69.92205495	1413	0.956155248	0.934013842	0.934013842	11.63444868	0.074982655	0.633772134	0.633772134	5.299565106	0.075792468	0	1	0
173	5	389853.3081	5950639.728	0	10	25.71646	191.6936856	165.977222	39.8706768	-1.326052568	-1.774889696	-1.974577879	147.1722028	1	4	-1.570796327	-0.591569349	62.27437445	1414	0.970199446	0.919581806	0.919581806	11.15586539	0.075801443	0.557664373	0.557664373	4.400759013	0.070667254	0	1	0
173	6	389851.2813	5950629.936	0	10	0	191.6936856	191.6936856	48.92737098	-1.774889696	-1.774889493	-1.989016882	137.3852405	1	6	-1.570796327	-0.43459272	59.22404005	1415	0.979245142	0.913813082	0.913813082	10.71093565	0.077962783	0.421041016	0.421041016	3.240211956	0.054711093	0	0	0
173	7	389849.2545	5950620.143	0	10	3.30E-10	191.6936856	191.6936856	58.29326198	-1.774889493	-1.774889696	-2.005666781	127.631301	1	4	-1.570796327	-0.265249672	57.76569714	1416	0.979245183	0.906924627	0.906924627	10.24589245	0.08027727	0.262150216	0.262150216	1.992439899	0.034491749	0	1	0
173	8	389847.2277	5950610.351	0	9.914603916	34.13634	225.8300352	191.6936856	67.84040945	-1.774889696	-2.370681244	-2.025065619	117.9185995	1	4	-2.35619449	-3.034594381	424.6562922	1417	0.83574688	0.945675938	0.945675938	10.2691263	0.087086569	0.778577861	0.778577861	16.04430214	0.037781854	0	1	0
173	9	389840.1162	5950603.442	0	9.848834582	-10.0339	215.7961241	225.8300352	74.58399286	-2.370681244	-2.195556736	-1.994144258	108.6422085	1	4	-2.35619449	-3.049249558	416.8924468	1418	0.999895069	0.935172613	0.935172613	9.747451266	0.089720666	0.769297755	0.769297755	15.70747865	0.037677532	0	1	0
173	10	389834.3556	5950595.454	0	10	-8.55031	207.2458078	215.7961241	82.91039752	-2.195556736	-2.046325157	-1.974243423	99.01207657	1	4	-2.35619449	-3.067334405	410.4868774	1419	0.987125477	0.927939178	0.927939178	9.233441365	0.093255709	0.757618349	0.757618349	15.34970818	0.037393907	0	1	0
173	11	389829.7775	5950586.564	0	10	0	207.2458078	207.2458078	92.26613016	-2.046325157	-2.046325703	-1.966154995	89.04095396	1	4	-2.35619449	-3.088370442	405.3515026	1403	0.952373423	0.924894044	0.924894044	8.727440259	0.098016024	0.743721563	0.743721563	14.97360137	0.036939795	0	1	0
173	12	389825.1994	5950577.673	0	9.999568202	-0.73509	206.5107149	207.2458078	101.7445012	-2.046325703	-2.033495266	-1.956027393	79.07713435	1	4	-2.35619449	-3.109936472	400.4000555	1404	0.952373589	0.92099591	0.92099591	8.189986069	0.103569586	0.729133072	0.729133072	14.58995197	0.036438436	0	1	0
173	13	389820.736	5950568.725	0	10	-0.38567	206.1250447	206.5107149	111.3486392	-2.033495266	-2.026764486	-1.94482979	69.1118824	1	4	-2.35619449	-3.132180368	395.75352	1405	0.948382875	0.916575987	0.916575987	7.619822171	0.110253431	0.713730852	0.713730852	14.19864377	0.035877492	0	1	0
173	14	389816.3327	5950559.747	0	9.928255526	-4.36604	201.7590032	206.1250447	121.0335497	-2.026764486	-1.950562598	-1.93099308	59.15109391	1	4	-1.570796327	3.128168923	391.367934	1406	0.897835138	0.935827494	0.935827494	7.197425709	0.121678658	-0.013423328	-0.013423328	-0.265553977	-0.000678528	0	1	0
173	15	389812.6522	5950550.526	0	10	-10.7904	190.9685408	201.7590032	130.8371373	-1.950562598	-1.762233452	-1.92704633	49.2251231	1	4	-1.570796327	3.104271525	387.9223657	1407	0.928751305	0.937211267	0.937211267	6.575532165	0.133580817	-0.037312466	-0.037312466	-0.734896806	-0.001894443	0	1	0
